Voltage,ROAMES_Conductor_Id,ROAMES_Span_Id,ROAMES_Bay_Id,Last_Capture_Timestamp,name,altitudeMode,WKT
Aerial Earth,74119560,35523877,7485438,Sep  3 2021  2:50AM,ROAMES Conductor Id: 74119560,absolute,"LINESTRING Z (115.85933653674005 -28.558103657562555 362.850006125262, 115.85946850342067 -28.5583384765894 362.138313739306, 115.85960047067282 -28.558573295496643 361.603816606026, 115.8597324384965 -28.558808114284382 361.246494841321, 115.85986440689169 -28.55904293295243 361.06633515228, 115.85999637585842 -28.559277751500854 361.06333083669, 115.8601283453967 -28.559512569929673 361.237481782786, 115.86026031550655 -28.559747388238872 361.588794469246, 115.86039228618796 -28.55998220642855 362.117281965435, 115.86052425744094 -28.560217024498506 362.822963931886, 115.86065622926552 -28.560451842448828 363.705866621036)"
Aerial Earth,74119563,35523880,7485439,Sep  3 2021  2:50AM,ROAMES Conductor Id: 74119563,absolute,"LINESTRING Z (115.85671113682389 -28.553448373410458 364.611384897459, 115.85683877021125 -28.553674626589043 363.644969915814, 115.85696640413113 -28.55390087965571 362.851112619306, 115.85709403858357 -28.554127132610624 362.229782901548, 115.85722167356853 -28.554353385453627 361.78095719912, 115.85734930908608 -28.55457963818488 361.504618490678, 115.85747694513614 -28.554805890804303 361.400756296301, 115.8576045817188 -28.55503214331179 361.469366677102, 115.85773221883406 -28.55525839570752 361.710452235072, 115.85785985648188 -28.555484647991413 362.124022113184, 115.85798749466231 -28.555710900163344 362.710091995736)"
Aerial Earth,74119567,35523884,7485497,Sep  3 2021  2:50AM,ROAMES Conductor Id: 74119567,absolute,"LINESTRING Z (115.86157192693523 -28.56207035009158 361.75486710879, 115.86148034756617 -28.561908502625244 361.563373875038, 115.86138876847058 -28.561746655101285 361.457243903028, 115.86129718964847 -28.56158480751971 361.436475268349, 115.86120561109985 -28.56142295988052 361.501067594412, 115.86111403282472 -28.561261112183804 361.651022052442, 115.86102245482304 -28.561099264429377 361.886341361504, 115.86093087709483 -28.56093741661735 362.207029788544, 115.8608392996401 -28.560775568747715 362.613093148474, 115.86074772245884 -28.560613720820463 363.104538804275, 115.86065614555103 -28.5604518728356 363.681375667127)"
Aerial Earth,74119293,35523649,11821865,Sep  3 2021  2:51AM,ROAMES Conductor Id: 74119293,absolute,"LINESTRING Z (115.87533290222795 -28.58588399624509 347.47566119085, 115.87546083958861 -28.58608388340012 346.160145496267, 115.87558877742406 -28.586283770442257 345.056656067915, 115.87571671573427 -28.586483657371506 344.16511641543, 115.87584465451927 -28.586683544187867 343.485464740129, 115.87597259377907 -28.58688343089133 343.017653930729, 115.87610053351369 -28.58708331748189 342.761651560077, 115.8762284737231 -28.587283203959554 342.717439882906, 115.87635641440735 -28.587483090324316 342.885015834604, 115.87648435556643 -28.587682976576158 343.264391031001, 115.87661229720032 -28.5878828627151 343.855591769175)"
Aerial Earth,74119349,35523703,7485157,Sep  3 2021  2:54AM,ROAMES Conductor Id: 74119349,absolute,"LINESTRING Z (115.90920296573123 -28.61481230633898 334.101516546966, 115.90920610514063 -28.614625521249174 332.717553544605, 115.90920924452735 -28.614438736153936 331.571760611039, 115.90921238389146 -28.614251951053273 330.663986601771, 115.90921552323292 -28.614065165947164 329.994111769991, 115.90921866255175 -28.61387838083564 329.562047750782, 115.90922180184792 -28.613691595718684 329.367737549467, 115.90922494112145 -28.613504810596297 329.411155534086, 115.90922808037236 -28.61331802546847 329.692307432017, 115.90923121960061 -28.61313124033522 330.211230330732, 115.90923435880623 -28.61294445519655 330.967992682687)"
Aerial Earth,74119436,35523780,7485128,Sep  3 2021  2:54AM,ROAMES Conductor Id: 74119436,absolute,"LINESTRING Z (115.90913852629653 -28.61848112399978 339.865938701668, 115.90914181903642 -28.618301222460108 338.909971889159, 115.90914511175436 -28.618121320915453 338.137548767739, 115.90914840445038 -28.617941419365625 337.548603987101, 115.90915169712447 -28.61776151781082 337.143087719988, 115.90915498977664 -28.61758161625085 336.920965657985, 115.90915828240689 -28.61740171468589 336.882219008612, 115.90916157501523 -28.61722181311577 337.026844493737, 115.90916486760162 -28.617041911540667 337.354854349295, 115.90916816016613 -28.61686200996039 337.86627632633, 115.90917145270868 -28.616682108375134 338.561153693332)"
Aerial Earth,74119450,35523790,7485136,Sep  3 2021  2:54AM,ROAMES Conductor Id: 74119450,absolute,"LINESTRING Z (115.90917140969661 -28.61668210810518 338.574780803403, 115.90917457168607 -28.616495128041816 337.144409237468, 115.90917773365274 -28.616308147972997 335.933242671507, 115.90918089559668 -28.616121167898825 334.941146095032, 115.90918405751786 -28.61593418781912 334.168008917607, 115.90918721941625 -28.61574720773397 333.613744956514, 115.9091903812919 -28.615560227643382 333.278292427149, 115.90919354314481 -28.615373247547346 333.161613936133, 115.90919670497495 -28.615186267445946 333.263696477147, 115.90919986678232 -28.614999287339025 333.584551429478, 115.90920302856692 -28.61481230722665 334.124214559294)"
Aerial Earth,74119505,35523829,7485444,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119505,absolute,"LINESTRING Z (115.90634224534494 -28.563771793857967 353.100899180474, 115.90646056036961 -28.56366454100826 352.949072148957, 115.90657887515412 -28.563557288047257 352.853775057008, 115.90669718969849 -28.563450034974785 352.815006797966, 115.9068155040027 -28.563342781790933 352.832766921623, 115.90693381806676 -28.563235528495703 352.907055634223, 115.90705213189067 -28.563128275089095 353.037873798465, 115.90717044547442 -28.56302102157111 353.225222933505, 115.90728875881801 -28.562913767941755 353.469105214986, 115.90740707192147 -28.562806514201025 353.76952347505, 115.90752538478478 -28.56269926034893 354.126481202384)"
Aerial Earth,74119570,35523887,7485459,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119570,absolute,"LINESTRING Z (115.90838437458707 -28.547382774064104 343.516277383967, 115.90839476083481 -28.54763773798965 342.956938893373, 115.90840514711113 -28.547892701906353 342.572489685887, 115.90841553341602 -28.54814766581422 342.362915050327, 115.90842591974946 -28.548402629713262 342.328206967194, 115.90843630611148 -28.548657593603473 342.468364108358, 115.9084466925021 -28.548912557484837 342.78339183702, 115.90845707892126 -28.549167521357376 343.273302207907, 115.90846746536897 -28.549422485221076 343.938113967736, 115.90847785184529 -28.549677449075944 344.777852555931, 115.90848823835017 -28.549932412921887 345.792550105598)"
Aerial Earth,74119573,35523890,7485458,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119573,absolute,"LINESTRING Z (115.90827761711388 -28.54485518179556 341.299679920374, 115.90828828834304 -28.545107940918616 340.785514439652, 115.90829895960205 -28.545360700033076 340.434702464309, 115.90830963089095 -28.545613459138767 340.247232078254, 115.90832030220967 -28.54586621823576 340.223096913649, 115.90833097355828 -28.54611897732406 340.362296150693, 115.90834164493674 -28.546371736403763 340.664834517586, 115.90835231634509 -28.546624495474692 341.130722290703, 115.90836298778326 -28.546877254536923 341.75997529493, 115.90837365925132 -28.547130013590557 342.552614904208, 115.90838433074926 -28.547382772635412 343.508668042262)"
Aerial Earth,74119576,35523893,7485460,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119576,absolute,"LINESTRING Z (115.90848840742508 -28.54993240618497 345.780100295697, 115.90849881806396 -28.550184500912557 345.432722890403, 115.90850922873148 -28.55043659563161 345.255819845026, 115.90851963942761 -28.550688690341925 345.249384579463, 115.90853005015234 -28.5509407850436 345.413416854345, 115.90854046090567 -28.551192879736636 345.747922771033, 115.90855087168764 -28.551444974421027 346.252914771842, 115.90856128249818 -28.551697069096782 346.928411640497, 115.90857169333738 -28.551949163763904 347.774438502847, 115.90858210420515 -28.552201258422368 348.791026827783, 115.90859251510156 -28.552453353072302 349.978214428418)"
Aerial Earth,74119582,35523898,7485461,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119582,absolute,"LINESTRING Z (115.90859255641081 -28.552453353795315 349.956007377925, 115.90860258899541 -28.552700964142726 349.648536220339, 115.9086126216067 -28.552948574481906 349.501115979299, 115.90862265424467 -28.55319618481275 349.513741644409, 115.90863268690936 -28.55344379513525 349.686413644776, 115.90864271960076 -28.553691405449342 350.019137849037, 115.90865275231887 -28.553939015755187 350.511925565553, 115.90866278506365 -28.554186626052697 351.164793542794, 115.90867281783517 -28.554434236341788 351.977763969905, 115.9086828506334 -28.55468184662263 352.950864477469, 115.9086928834583 -28.55492945689515 354.084128138435)"
Aerial Earth,74119585,35523901,7485462,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119585,absolute,"LINESTRING Z (115.90879220547146 -28.557286725163166 358.763351503149, 115.90880155777401 -28.557528482337943 358.140340828276, 115.90881091009999 -28.557770239504766 357.677380636598, 115.90882026244941 -28.558011996663744 357.37445442616, 115.90882961482228 -28.5582537538147 357.231551399322, 115.90883896721856 -28.55849551095771 357.248666462387, 115.90884831963831 -28.558737268092795 357.425800225411, 115.90885767208148 -28.55897902521993 357.762959002229, 115.90886702454812 -28.559220782339228 358.260154810679, 115.9088763770382 -28.559462539450497 358.917405373028, 115.90888572955173 -28.559704296553818 359.734734116607)"
Aerial Earth,74119588,35523904,7485396,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119588,absolute,"LINESTRING Z (115.9086930594784 -28.55492944853872 354.110360137579, 115.90870297667837 -28.55516517607303 353.883841836923, 115.90871289390417 -28.55540090359977 353.811395557658, 115.90872281115581 -28.555636631118944 353.893018782388, 115.90873272843329 -28.555872358630488 354.128714347395, 115.90874264573662 -28.556108086134543 354.518490442731, 115.9087525630658 -28.556343813631045 355.062360612511, 115.90876248042083 -28.5565795411199 355.760343755379, 115.90877239780168 -28.55681526860127 356.612464125162, 115.9087823152084 -28.557050996075095 357.61875133172, 115.90879223264093 -28.557286723541353 358.779240341967)"
Aerial Earth,74119594,35523910,7485401,Sep  3 2021  2:55AM,ROAMES Conductor Id: 74119594,absolute,"LINESTRING Z (115.90888569550108 -28.559704294961257 359.726578760864, 115.9088925550508 -28.559873375175183 359.18464912187, 115.908899414613 -28.560042455385208 358.72308470536, 115.90890627418767 -28.56021153559126 358.341877034442, 115.90891313377486 -28.560380615793523 358.041019108019, 115.90891999337452 -28.5605496959919 357.820505400667, 115.90892685298667 -28.56071877618638 357.680331862523, 115.90893371261132 -28.560887856376894 357.620495919222, 115.90894057224845 -28.561056936563606 357.640996471842, 115.90894743189806 -28.561226016746435 357.741833896888, 115.90895429156018 -28.561395096925377 357.923010046296)"
Aerial Earth,74119596,35523912,7481326,Sep  3 2021  2:56AM,ROAMES Conductor Id: 74119596,absolute,"LINESTRING Z (115.90806421615439 -28.539802748228357 338.26177448925, 115.90807572651387 -28.54006991543255 337.313486728485, 115.90808723690787 -28.540337082627033 336.567770901978, 115.90809874733638 -28.5406042498118 336.024592167543, 115.90811025779942 -28.540871416986953 335.683925146164, 115.90812176829694 -28.54113858415229 335.545753920809, 115.90813327882898 -28.541405751307913 335.610072035684, 115.90814478939556 -28.54167291845391 335.876882495933, 115.90815629999663 -28.541940085590102 336.346197767781, 115.90816781063224 -28.542207252716583 337.018039779106, 115.90817932130234 -28.54247441983335 337.892439920479)"
Aerial Earth,74119599,35523915,7485391,Sep  3 2021  2:56AM,ROAMES Conductor Id: 74119599,absolute,"LINESTRING Z (115.90817935289394 -28.542474421759756 337.902190159555, 115.90818916134407 -28.542712498501157 337.596510331977, 115.90819896981958 -28.54295057523486 337.434608812311, 115.90820877832049 -28.543188651960754 337.416480797493, 115.90821858684679 -28.543426728679048 337.542125749726, 115.90822839539847 -28.543664805389632 337.811547396466, 115.90823820397556 -28.54390288209243 338.22475373053, 115.90824801257803 -28.544140958787604 338.781757010337, 115.90825782120591 -28.54437903547508 339.482573760267, 115.90826762985917 -28.544617112154768 340.327224771153, 115.90827743853782 -28.544855188826833 341.315735100897)"
Aerial Earth,74119601,35523917,7481329,Sep  3 2021  2:56AM,ROAMES Conductor Id: 74119601,absolute,"LINESTRING Z (115.90716800071192 -28.5430660533448 339.739835198759, 115.90726895202582 -28.54300692209656 339.083031403238, 115.90736990322837 -28.542947790769645 338.534214000982, 115.90747085431964 -28.542888659363996 338.093337553122, 115.90757180529961 -28.542829527879775 337.760365557665, 115.90767275616825 -28.542770396316893 337.535270446479, 115.90777370692557 -28.54271126467528 337.418033583006, 115.9078746575716 -28.542652132955084 337.408645260719, 115.9079756081063 -28.542593001156256 337.507104702319, 115.90807655852971 -28.542533869278664 337.713420059673, 115.90817750884179 -28.542474737322514 338.027608414485)"
Aerial Earth,74119328,35523682,7485471,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119328,absolute,"LINESTRING Z (115.88345564499686 -28.584493253755813 342.223876882579, 115.88367050879168 -28.584298938531735 341.718331962634, 115.88388537179571 -28.58410462293979 341.406054538247, 115.88410023400893 -28.583910306980005 341.287031725138, 115.88431509543135 -28.58371599065238 341.361258612534, 115.88452995606299 -28.583521673956916 341.628738262967, 115.88474481590383 -28.583327356893527 342.089481712405, 115.88495967495392 -28.583133039462435 342.743507970705, 115.88517453321322 -28.58293872166352 343.590844022393, 115.88538939068177 -28.582744403496804 344.631524827784, 115.88560424735957 -28.58255008496229 345.865593324425)"
Aerial Earth,74119331,35523685,7485408,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119331,absolute,"LINESTRING Z (115.88345551373334 -28.58449313730426 342.211203510206, 115.88324244405933 -28.584686611075707 341.312841510336, 115.8830293736044 -28.584880084485363 340.603360592213, 115.88281630236852 -28.58507355753312 340.082732457112, 115.88260323035173 -28.585267030218887 339.750936338991, 115.88239015755397 -28.585460502542833 339.607959003658, 115.88217708397525 -28.585653974504766 339.653794748243, 115.88196400961556 -28.58584744610487 339.888445400974, 115.88175093447487 -28.586040917343038 340.311920321249, 115.88153785855322 -28.586234388219182 340.92423640001, 115.88132478185058 -28.586427858733458 341.725418060413)"
Aerial Earth,74119335,35523689,7485410,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119335,absolute,"LINESTRING Z (115.88560448200909 -28.582550281649223 345.847705572489, 115.88580578921587 -28.58236712491679 345.448859282918, 115.8860070957242 -28.58218396786143 345.219787280907, 115.88620840153408 -28.58200081048296 345.160481308852, 115.88640970664552 -28.581817652781467 345.270939228887, 115.88661101105859 -28.581634494756965 345.551165022809, 115.8868123147732 -28.58145133640955 346.001168792211, 115.8870136177894 -28.58126817773905 346.620966758864, 115.88721492010718 -28.581085018745572 347.410581265285, 115.8874162217266 -28.580901859429098 348.370040775552, 115.88761752264759 -28.580718699789657 349.499379876322)"
Aerial Earth,74119343,35523697,7485412,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119343,absolute,"LINESTRING Z (115.88132453803439 -28.58642764993703 341.713265037293, 115.881139136077 -28.58659587312886 340.998421446807, 115.88095373352876 -28.58676409604666 340.424599280882, 115.88076833038961 -28.586932318690426 339.991781673823, 115.8805829266596 -28.58710054106015 339.69995590432, 115.88039752233868 -28.587268763155844 339.549113395069, 115.88021211742688 -28.587436984977398 339.539249712533, 115.8800267119242 -28.58760520652499 339.670364566798, 115.87984130583058 -28.58777342779852 339.942461811573, 115.87965589914609 -28.587941648797983 340.355549444301, 115.87947049187068 -28.588109869523382 340.909639606391)"
Aerial Earth,74119347,35523701,11821867,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119347,absolute,"LINESTRING Z (115.8794704941664 -28.588109881176955 340.915590672412, 115.87929913902761 -28.588263787225358 340.502749741845, 115.87912778338932 -28.588417693039958 340.204787264183, 115.87895642725151 -28.588571598620664 340.021696362105, 115.87878507061419 -28.588725503967467 339.953472809664, 115.87861371347738 -28.588879409080363 340.000115032179, 115.87844235584103 -28.589033313959337 340.161624106207, 115.87827099770517 -28.58918721860441 340.438003759564, 115.87809963906977 -28.589341123015554 340.829260371414, 115.87792827993484 -28.589495027192694 341.335402972414, 115.87775692030037 -28.589648931135994 341.956443244923)"
Aerial Earth,74119391,35523741,7485467,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119391,absolute,"LINESTRING Z (115.89489892517322 -28.574138836483016 352.985675978113, 115.89470040632324 -28.574318212246308 352.332274095953, 115.89450188679908 -28.574497587695845 351.857976034748, 115.89430336660074 -28.57467696283163 351.562762095665, 115.89410484572822 -28.574856337653653 351.4466200177, 115.89390632418151 -28.5750357121619 351.509544977169, 115.8937078019606 -28.57521508635647 351.75153958751, 115.89350927906548 -28.575394460237174 352.172613899391, 115.89331075549616 -28.575573833804075 352.772785401122, 115.89311223125262 -28.57575320705719 353.552079019392, 115.89291370633485 -28.5759325799965 354.510527120295)"
Aerial Earth,74119397,35523745,7485468,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119397,absolute,"LINESTRING Z (115.88951115994311 -28.579018490354425 354.098342284768, 115.88932180217846 -28.57918851507675 352.860323735649, 115.88913244380427 -28.57935853951366 351.796143228905, 115.8889430848205 -28.579528563665253 350.905754772465, 115.88875372522718 -28.579698587531333 350.189119885256, 115.88856436502428 -28.579868611111976 349.64620759554, 115.88837500421185 -28.580038634407195 349.27699443957, 115.88818564278984 -28.58020865741697 349.081464460585, 115.88799628075823 -28.580378680141315 349.059609208108, 115.88780691811708 -28.580548702580185 349.211427737595, 115.8876175548663 -28.580718724733718 349.536926610385)"
Aerial Earth,74119406,35523752,7485469,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119406,absolute,"LINESTRING Z (115.89128215762113 -28.577410808506816 353.361011025791, 115.89110505970085 -28.57757157532475 352.761306975354, 115.89092796124135 -28.577732341892812 352.311268400306, 115.89075086224268 -28.577893108211008 352.010878978639, 115.89057376270479 -28.578053874279334 351.860127815824, 115.89039666262771 -28.578214640097784 351.859009444417, 115.89021956201144 -28.57837540566636 352.007523823855, 115.89004246085594 -28.57853617098505 352.305676340461, 115.88986535916123 -28.57869693605385 352.753477807634, 115.8896882569273 -28.578857700872753 353.350944466249, 115.88951115415412 -28.579018465441848 354.098097985236)"
Aerial Earth,74119410,35523756,7485406,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119410,absolute,"LINESTRING Z (115.89291360068626 -28.575932485363438 354.505666601202, 115.89275044537979 -28.576080307732337 353.832545247915, 115.89258728961661 -28.576228129889223 353.283262378375, 115.89242413339677 -28.576375951834198 352.857801895118, 115.89226097672025 -28.576523773567065 352.556151329451, 115.892097819587 -28.57667159508792 352.378301841103, 115.89193466199707 -28.57681941639684 352.324248217959, 115.89177150395044 -28.576967237493648 352.393988875902, 115.89160834544711 -28.577115058378425 352.587525858775, 115.89144518648705 -28.57726287905118 352.904864838441, 115.89128202707029 -28.577410699511987 353.346015114941)"
Aerial Earth,74119414,35523760,7485407,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119414,absolute,"LINESTRING Z (115.88793539317683 -28.57874783777664 352.915529463096, 115.88790383960828 -28.57894497234092 351.504663192646, 115.8878722859092 -28.579142106889073 350.329298551473, 115.88784073207954 -28.5793392414209 349.38930204249, 115.88780917811937 -28.57953637593659 348.684566901558, 115.88777762402866 -28.579733510436046 348.215013085356, 115.88774606980739 -28.57993064491918 347.980587262294, 115.88771451545554 -28.58012777938618 347.981262806451, 115.88768296097318 -28.58032491383686 348.217039794556, 115.88765140636028 -28.580522048271398 348.687945005994, 115.88761985161679 -28.580719182689702 349.394031925843)"
Aerial Earth,74119456,35523794,7485498,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119456,absolute,"LINESTRING Z (115.89872510892282 -28.570670916391627 348.103522202462, 115.89894256526178 -28.57047381114663 347.057681409017, 115.89916002078932 -28.570276705525195 346.211949681698, 115.89937747550546 -28.5700795995273 345.566290616057, 115.89959492941017 -28.56988249315297 345.120676419756, 115.89981238250351 -28.569685386402217 344.87508791137, 115.90002983478546 -28.569488279275053 344.829514519564, 115.90024728625603 -28.569291171771464 344.983954282636, 115.90046473691523 -28.56909406389148 345.338413848429, 115.90068218676305 -28.568896955635203 345.892908474627, 115.90089963579953 -28.568699847002442 346.647462029403)"
Aerial Earth,74119468,35523802,7485440,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119468,absolute,"LINESTRING Z (115.90288221488498 -28.56690724584198 347.48813604972, 115.9030879634415 -28.5667203369177 346.913618351504, 115.90329371127005 -28.566533427656534 346.52240956232, 115.90349945837066 -28.566346518058317 346.314493923356, 115.90370520474333 -28.566159608123133 346.289863059277, 115.9039109503881 -28.565972697851006 346.448515977893, 115.90411669530494 -28.565785787242014 346.790459070121, 115.90432243949384 -28.565598876296 347.315706110234, 115.90452818295485 -28.565411965013052 348.024278256424, 115.90473392568795 -28.56522505339319 348.916204051653, 115.90493966769316 -28.565038141436485 349.991519424798)"
Aerial Earth,74119476,35523808,7485442,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119476,absolute,"LINESTRING Z (115.90288204585926 -28.56690710464264 347.456786266474, 115.90268380520138 -28.567086378225643 346.652755334133, 115.90248556387084 -28.567265651495926 346.00932753972, 115.90228732186766 -28.5674449244534 345.526481360742, 115.9020890791918 -28.567624197098233 345.204200646121, 115.90189083584326 -28.567803469430338 345.042474615652, 115.90169259182206 -28.567982741449697 345.04129785964, 115.9014943471282 -28.568162013156314 345.200670338726, 115.90129610176162 -28.568341284550186 345.520597383874, 115.90109785572234 -28.56852055563128 346.001089696562, 115.90089960901038 -28.56869982639962 346.642163349131)"
Aerial Earth,74119482,35523812,7485443,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119482,absolute,"LINESTRING Z (115.89872501167865 -28.57067083539875 348.100441769806, 115.89852749893485 -28.570849575933735 347.657158008671, 115.89832998552274 -28.57102831615827 347.376443207883, 115.89813247144231 -28.571207056072176 347.258287677007, 115.89793495669356 -28.57138579567552 347.302687337245, 115.89773744127646 -28.571564534968427 347.509643721303, 115.89753992519103 -28.571743273950673 347.879163973428, 115.89734240843725 -28.571922012622345 348.411260849675, 115.89714489101516 -28.572100750983456 349.105952718328, 115.89694737292467 -28.572279489034063 349.963263560547, 115.89674985416586 -28.572458226774014 350.983222971192)"
Aerial Earth,74119485,35523815,7485500,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119485,absolute,"LINESTRING Z (115.89489888045756 -28.57413878364702 352.981612312981, 115.89508396883173 -28.573970718544558 352.090740908242, 115.89526905661691 -28.573802653169327 351.353234531397, 115.89545414381311 -28.573634587521177 350.769067490116, 115.89563923042027 -28.573466521600185 350.338219433911, 115.89582431643846 -28.573298455406462 350.060675353429, 115.89600940186767 -28.573130388939823 349.936425579935, 115.8961944867079 -28.572962322200453 349.965465784969, 115.89637957095913 -28.572794255188192 350.147796980199, 115.89656465462137 -28.57262618790321 350.483425517451, 115.89674973769469 -28.572458120345328 350.972363088936)"
Aerial Earth,74119500,35523825,7485503,Sep  3 2021  2:59AM,ROAMES Conductor Id: 74119500,absolute,"LINESTRING Z (115.90493963711315 -28.56503811822578 349.96492842149, 115.90507990783792 -28.564911494321787 349.921065090738, 115.90522017822656 -28.564784870261377 349.956588715748, 115.90536044827904 -28.564658246044363 350.071499877867, 115.90550071799542 -28.564531621670845 350.265800457611, 115.9056409873757 -28.564404997140905 350.539493634706, 115.90578125641986 -28.564278372454375 350.892583888135, 115.9059215251279 -28.564151747611344 351.32507699621, 115.90606179349983 -28.564025122611888 351.836980036673, 115.90620206153565 -28.563898497455863 352.428301386806, 115.90634232923537 -28.56377187214333 353.099050723567)"
Aerial Earth,74119126,35523496,7485432,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119126,absolute,"LINESTRING Z (115.85714827101746 -28.611735735548315 346.588045687006, 115.85702335066046 -28.61152934037108 346.025632955132, 115.85689843078144 -28.611322945086382 345.6349615378, 115.8567735113804 -28.611116549694376 345.416014298351, 115.85664859245736 -28.610910154194922 345.368781632748, 115.8565236740123 -28.61070375858818 345.493261469145, 115.85639875604518 -28.61049736287399 345.789459267806, 115.85627383855604 -28.610290967052514 346.257388021336, 115.85614892154486 -28.610084571123593 346.897068255258, 115.8560240050116 -28.6098781750874 347.708528028911, 115.8558990889563 -28.60967177894384 348.691802936677)"
Aerial Earth,74119128,35523498,7485430,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119128,absolute,"LINESTRING Z (115.86814572096522 -28.598365803460137 339.736494475515, 115.86795683238104 -28.598536201762812 339.176569906873, 115.86776794318686 -28.598706599780943 338.757244678513, 115.86757905338276 -28.598876997514513 338.478506912875, 115.86739016296865 -28.599047394963534 338.340348714599, 115.86720127194454 -28.59921779212798 338.3427661703, 115.86701238031046 -28.599388189007843 338.485759348452, 115.86682348806637 -28.59955858560314 338.769332299393, 115.86663459521228 -28.599728981913852 339.193493055445, 115.86644570174818 -28.599899377939977 339.758253631132, 115.86625680767408 -28.600069773681504 340.463630023527)"
Aerial Earth,74119252,35523608,7485426,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119252,absolute,"LINESTRING Z (115.86426415385202 -28.60186860815237 340.825600713892, 115.86446344491452 -28.601688745682857 340.071940878944, 115.86466273529766 -28.601508882896407 339.477941884407, 115.86486202500136 -28.601329019793216 339.043584252567, 115.86506131402567 -28.601149156373097 338.768853740476, 115.8652606023706 -28.60096929263624 338.653741339495, 115.86545989003615 -28.600789428582477 338.698243274993, 115.8656591770223 -28.600609564212 338.902361006224, 115.86585846332909 -28.60042969952462 339.266101226378, 115.86605774895654 -28.60024983452053 339.789475862797, 115.86625703390459 -28.600069969199566 340.472502077368)"
Aerial Earth,74119282,35523638,7485490,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119282,absolute,"LINESTRING Z (115.86036237127014 -28.605413410374847 344.647169872464, 115.86055876145926 -28.605235117610743 343.604118520362, 115.86075515098445 -28.6050568245387 342.723184718867, 115.86095153984574 -28.60487853115872 342.004338002614, 115.86114792804317 -28.60470023747082 341.4475535117, 115.86134431557669 -28.604521943475 341.052811990828, 115.86154070244635 -28.604343649171184 340.820099788637, 115.8617370886521 -28.604165354559544 340.749408857233, 115.86193347419402 -28.603987059639994 340.84073675191, 115.86212985907206 -28.603808764412562 341.094086631062, 115.86232624328626 -28.603630468877242 341.509467256297)"
Aerial Earth,74119284,35523640,7485424,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119284,absolute,"LINESTRING Z (115.87019188346419 -28.59650579496978 338.836769785557, 115.86998728460239 -28.596691808624808 338.173935942785, 115.86978268501922 -28.5968778219458 337.679069751358, 115.86957808471466 -28.597063834932737 337.352154297123, 115.86937348368872 -28.59724984758563 337.193178406359, 115.86916888194139 -28.597435859904547 337.202136645389, 115.86896427947264 -28.59762187188931 337.379029320399, 115.86875967628251 -28.597807883540007 337.723862477448, 115.86855507237095 -28.597993894856607 338.236647902672, 115.86835046773798 -28.59817990583913 338.917403122687, 115.86814586238357 -28.598365916487552 339.76615140519)"
Aerial Earth,74119285,35523641,7485491,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119285,absolute,"LINESTRING Z (115.85841475262272 -28.60717622790041 347.628076190952, 115.85860949200638 -28.60699992554048 346.631644923062, 115.85880423073907 -28.60682362287771 345.789948418425, 115.85899896882077 -28.606647319912287 345.102959628015, 115.85919370625155 -28.606471016644118 344.570656474544, 115.85938844303136 -28.606294713073222 344.193021851748, 115.85958317916024 -28.60611840919961 343.970043623841, 115.85977791463817 -28.605942105023278 343.901714625125, 115.85997264946518 -28.60576580054413 343.988032659757, 115.86016738364127 -28.605589495762388 344.229000501682, 115.86036211716645 -28.605413190677925 344.624625894718)"
