Client_Pole_ID,ROAMES_Pole_ID,Last_Capture_Timestamp,name,altitudeMode,WKT
S476770,,Sep  3 2021  5:51AM,ROAMES Pole Id: 18608874,absolute,"LINESTRING Z (115.74290764416939 -28.47460078203246 315.06, 115.74291033040534 -28.474599931393964 326.212)"
S476771,,Sep  3 2021  5:51AM,ROAMES Pole Id: 18608875,absolute,"LINESTRING Z (115.74417815339872 -28.474296367746426 313.91, 115.7441784536769 -28.47429775141795 323.819)"
S475076,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608780,absolute,"LINESTRING Z (115.78207611272028 -28.494161762668995 338.67, 115.78208451063502 -28.4941635347154 348.706)"
S475080,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608810,absolute,"LINESTRING Z (115.78238974178325 -28.489553556043152 330.09, 115.78238966185303 -28.489555179922974 340.273)"
S475081,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608811,absolute,"LINESTRING Z (115.78256090396562 -28.487097400055557 327.11, 115.78256102081387 -28.487096119475932 337.01)"
S475077,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608819,absolute,"LINESTRING Z (115.78222118258262 -28.492071315297316 334.67, 115.78222644213044 -28.49207324875197 345.052)"
S475185,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608823,absolute,"LINESTRING Z (115.78323905446867 -28.477133053288426 320.42, 115.78323904425501 -28.477133053197036 330.716)"
S475177,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608824,absolute,"LINESTRING Z (115.78337808984644 -28.475055054101162 321.62, 115.78337775777585 -28.475061748089953 331.206)"
S475083,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608857,absolute,"LINESTRING Z (115.78273250868796 -28.484545666338033 324.67, 115.78273605396147 -28.484541167260076 335.073)"
S475186,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608866,absolute,"LINESTRING Z (115.78305617440662 -28.47983078641816 321.9, 115.78305636694789 -28.47983002999561 333.631)"
S475085,,Sep  3 2021  5:57AM,ROAMES Pole Id: 18608877,absolute,"LINESTRING Z (115.78291725985746 -28.48186030850189 322.87, 115.78291599274957 -28.481858564255003 334.201)"
S475052,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607501,absolute,"LINESTRING Z (115.77903006306887 -28.51413718866569 322.21, 115.77902814444889 -28.514137866386584 332.054)"
S475069,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607518,absolute,"LINESTRING Z (115.78537116896261 -28.521854763992135 320.05, 115.78537108556372 -28.521854907654358 330.055)"
S475060,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607525,absolute,"LINESTRING Z (115.78114660459856 -28.50781103006362 332.39, 115.78114635629278 -28.507809520576732 342.508)"
S475061,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607526,absolute,"LINESTRING Z (115.78125143228505 -28.506256812147253 334.26, 115.78125063773527 -28.50625749095974 344.41)"
S475053,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607531,absolute,"LINESTRING Z (115.780534671152 -28.51354825894091 324.61, 115.78053441478899 -28.51354833786939 335.171)"
S475058,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607534,absolute,"LINESTRING Z (115.78558723386949 -28.51934250779853 320.15, 115.78558710639618 -28.519342930857484 330.16)"
S475054,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607550,absolute,"LINESTRING Z (115.7820732017535 -28.511754765788332 328.88, 115.78207338472593 -28.511754848657997 339.012)"
S475059,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607551,absolute,"LINESTRING Z (115.78098003494215 -28.510107429381712 329.88, 115.78097993246269 -28.510107455538822 341.056)"
S475057,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607554,absolute,"LINESTRING Z (115.78576356071969 -28.517332037893052 320.18, 115.7857631460587 -28.51733077061646 331.316)"
S475055,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607578,absolute,"LINESTRING Z (115.7835376927822 -28.513965469424782 324.75, 115.78353708423515 -28.513966853903618 335.069)"
S475056,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18607579,absolute,"LINESTRING Z (115.78488936026856 -28.516016624909522 321.26, 115.78488810782304 -28.51601802168612 331.7)"
S475075,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18608779,absolute,"LINESTRING Z (115.78190826133952 -28.49667316293499 338.14, 115.78191107377707 -28.496673801875655 347.853)"
S475074,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18608800,absolute,"LINESTRING Z (115.78175312211741 -28.49891215936813 338.21, 115.78175258204192 -28.498913815222586 348.965)"
S475062,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18608807,absolute,"LINESTRING Z (115.78142658423279 -28.503680814407918 335.33, 115.78142687863583 -28.503680979507063 345.381)"
S475063,,Sep  3 2021  5:58AM,ROAMES Pole Id: 18608832,absolute,"LINESTRING Z (115.78158635796287 -28.501337003258282 337.44, 115.78158776107617 -28.501336708970154 347.716)"
S475115,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610227,absolute,"LINESTRING Z (115.83248303218184 -28.481688327516657 339, 115.83247972050668 -28.481685717748693 349.09)"
S475120,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610228,absolute,"LINESTRING Z (115.81887575022753 -28.483828485151477 328.87, 115.81887848577486 -28.48382592759327 341.434)"
S475121,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610229,absolute,"LINESTRING Z (115.81676522486835 -28.484161175411778 329.63, 115.81677145618218 -28.48415935231803 340.004)"
S475111,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610230,absolute,"LINESTRING Z (115.84260726213513 -28.480094499932846 327, 115.84260809808193 -28.480096528794597 337.042)"
S475110,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610234,absolute,"LINESTRING Z (115.84526269857992 -28.47967760016011 324.07, 115.8452628318544 -28.479677556163658 334.757)"
S475109,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610235,absolute,"LINESTRING Z (115.84793797555467 -28.479253920549645 321.65, 115.84792906344963 -28.479259991515278 332.073)"
S475124,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610236,absolute,"LINESTRING Z (115.8120801476814 -28.48489513122142 331.42, 115.81207979676337 -28.484896364661303 341.834)"
S475122,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610242,absolute,"LINESTRING Z (115.81470624355437 -28.484482981935503 330.49, 115.81470624355437 -28.484482981935503 340.217)"
S475119,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610243,absolute,"LINESTRING Z (115.82320052007685 -28.483149380982244 331.23, 115.82320005952933 -28.483149458226503 343.984)"
S475118,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610244,absolute,"LINESTRING Z (115.82524106144807 -28.482827935126984 334.08, 115.82523794180061 -28.482829216886447 344.404)"
S475108,,Sep  3 2021  6:03AM,ROAMES Pole Id: 18610245,absolute,"LINESTRING Z (115.8490551969417 -28.479080260205116 320.89, 115.84905318408316 -28.479080306346894 330.684)"
S476750,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608771,absolute,"LINESTRING Z (115.76087150920696 -28.472183598049455 318.4, 115.76087309634268 -28.472183260516097 329.023)"
S476755,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608772,absolute,"LINESTRING Z (115.75960453850077 -28.472030130583228 317.83, 115.75960392388572 -28.47203290483494 328.079)"
S476751,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608781,absolute,"LINESTRING Z (115.76343244218306 -28.472491077164644 317.03, 115.76343533135426 -28.472486816314674 327.462)"
S476753,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608782,absolute,"LINESTRING Z (115.76222556179651 -28.472345662517917 317.9, 115.76222809588378 -28.4723429508514 328.003)"
S476756,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608817,absolute,"LINESTRING Z (115.75690864571483 -28.471705578664967 315.01, 115.75690907152698 -28.471702360451154 325.395)"
S476754,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608818,absolute,"LINESTRING Z (115.7583232726809 -28.471877477567045 316.66, 115.75832337721512 -28.471878146409217 326.795)"
S476775,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608825,absolute,"LINESTRING Z (115.74941571982635 -28.473047853604875 313.58, 115.74941790013848 -28.473050057824548 323.611)"
S476776,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608838,absolute,"LINESTRING Z (115.75056713847265 -28.47277713089493 313.59, 115.75056833942186 -28.47277489458092 323.852)"
S476749,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608846,absolute,"LINESTRING Z (115.75568186552337 -28.47155682863884 314.28, 115.75568371045084 -28.471553668541844 326.289)"
S476745,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608852,absolute,"LINESTRING Z (115.76606429366164 -28.47281040668101 318.6, 115.76607105971642 -28.472805648445057 328.941)"
S476778,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608859,absolute,"LINESTRING Z (115.75319141959795 -28.472151254485592 313.86, 115.75319110365488 -28.47214945551448 324.016)"
S476777,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608860,absolute,"LINESTRING Z (115.75193504293468 -28.47245064015818 313.82, 115.75193565518894 -28.472450690904704 323.991)"
S476752,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608861,absolute,"LINESTRING Z (115.76483940255733 -28.472660185472545 317.78, 115.76484392609706 -28.472662058739342 327.988)"
S476779,,Sep  3 2021  6:07AM,ROAMES Pole Id: 18608862,absolute,"LINESTRING Z (115.75450018470525 -28.471838211933942 314.12, 115.75449711344179 -28.471837940116796 324.144)"
S448155,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608773,absolute,"LINESTRING Z (115.790398295604 -28.477119542659217 325.43, 115.79039835688604 -28.47711954320436 335.826)"
S448158,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608774,absolute,"LINESTRING Z (115.78996060005115 -28.477252656402857 325.32, 115.78997496895781 -28.477252937703756 333.237)"
S475171,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608775,absolute,"LINESTRING Z (115.78881240416152 -28.475547939068537 321.86, 115.78881223691498 -28.475547377994058 331.935)"
S448151,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608776,absolute,"LINESTRING Z (115.78982395188491 -28.475667995671685 322.21, 115.78982465920517 -28.47566508670958 334.154)"
S476744,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608797,absolute,"LINESTRING Z (115.77554672094696 -28.473949063859415 320.14, 115.7755470365189 -28.47394915695629 330.663)"
S475183,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608798,absolute,"LINESTRING Z (115.77691883556255 -28.47411511675731 321.41, 115.77692558756831 -28.474109771186498 331.84)"
S476748,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608808,absolute,"LINESTRING Z (115.77146705303926 -28.473462471946497 317.49, 115.77145754571208 -28.473459633268206 327.473)"
S476742,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608809,absolute,"LINESTRING Z (115.77284789681858 -28.47362503432559 318.01, 115.77285126564205 -28.47362431560651 327.99)"
S476746,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608812,absolute,"LINESTRING Z (115.76883907227585 -28.473142785009788 317.75, 115.76884023072175 -28.47314330092723 327.823)"
S1971671,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608813,absolute,"LINESTRING Z (115.77010845636661 -28.473294103881937 317.25, 115.77011169227801 -28.47330045101881 327.383)"
S475172,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608814,absolute,"LINESTRING Z (115.78744574536034 -28.475382712992047 321.32, 115.78744560630697 -28.475384155841603 331.721)"
S475173,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608815,absolute,"LINESTRING Z (115.78605625555348 -28.475218921122742 321.15, 115.78605436307033 -28.475218272439193 331.25)"
S448159,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608831,absolute,"LINESTRING Z (115.78959056142722 -28.477371821780334 325.22, 115.78958771365835 -28.47737163397045 332.993)"
S476747,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608851,absolute,"LINESTRING Z (115.7674381855761 -28.472974567134177 319.06, 115.76743966800841 -28.472973569711623 329.171)"
S475182,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608853,absolute,"LINESTRING Z (115.77828107643717 -28.47427948771468 322.51, 115.7782843207168 -28.474278939227062 333.206)"
S448162,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608854,absolute,"LINESTRING Z (115.79063429523843 -28.47771411584766 326.68, 115.79063583027977 -28.477713867759025 336.137)"
S448165,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608855,absolute,"LINESTRING Z (115.79109904098945 -28.477571998283192 326.76, 115.79109802779136 -28.47757485940438 334.952)"
S448153,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608863,absolute,"LINESTRING Z (115.79002139747315 -28.476165590080473 323.18, 115.79002015714535 -28.47616418008151 333.514)"
S448154,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608864,absolute,"LINESTRING Z (115.7902161753734 -28.476663485393594 324.28, 115.7902177760776 -28.476659266645925 334.512)"
S448161,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608869,absolute,"LINESTRING Z (115.7908471645921 -28.47698197795383 325.34, 115.79085015339207 -28.476982338476944 333.067)"
S475174,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608872,absolute,"LINESTRING Z (115.78473526581152 -28.475056286914253 321.29, 115.78473361356797 -28.475058745150356 331.214)"
S476743,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608876,absolute,"LINESTRING Z (115.77420063297022 -28.47378691422695 318.98, 115.77420034699803 -28.473786911649167 329.657)"
S448164,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608882,absolute,"LINESTRING Z (115.79155201236271 -28.47744295178281 326.94, 115.79154939090499 -28.47743993199804 336.468)"
S475181,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608883,absolute,"LINESTRING Z (115.77965232559463 -28.474442554064733 322.76, 115.77964860419154 -28.474442845587962 332.851)"
S475180,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608884,absolute,"LINESTRING Z (115.78101228830657 -28.47460597482266 323.89, 115.78101224403372 -28.47460627226889 333.821)"
S448160,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608885,absolute,"LINESTRING Z (115.78929112536146 -28.477462408071 325.2, 115.78929115466454 -28.477462525664183 332.887)"
S475176,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608886,absolute,"LINESTRING Z (115.78338929022367 -28.47489236042058 321.98, 115.78338891194275 -28.474895064701943 331.84)"
S475179,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608887,absolute,"LINESTRING Z (115.78202996923582 -28.47472840043396 323.16, 115.78203123500596 -28.474730252983317 333.392)"
S448166,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608889,absolute,"LINESTRING Z (115.79168830927982 -28.47778473365386 328.01, 115.79168830927982 -28.47778473365386 336.711)"
S448163,,Sep  3 2021  6:08AM,ROAMES Pole Id: 18608893,absolute,"LINESTRING Z (115.79051384525313 -28.47740995710814 326.03, 115.7905137032885 -28.477407175972182 337.432)"
S475137,,Sep  3 2021  6:12AM,ROAMES Pole Id: 18610233,absolute,"LINESTRING Z (115.8041527134528 -28.48614038859721 331.91, 115.8041527134528 -28.48614038859721 342.215)"
S475135,,Sep  3 2021  6:12AM,ROAMES Pole Id: 18610240,absolute,"LINESTRING Z (115.79824085781932 -28.48706824474675 339.36, 115.79824727447173 -28.487067236452752 349.668)"
S475136,,Sep  3 2021  6:12AM,ROAMES Pole Id: 18610241,absolute,"LINESTRING Z (115.80129929993561 -28.486589986303326 335.23, 115.80129929993561 -28.486589986303326 345.482)"
S475114,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610226,absolute,"LINESTRING Z (115.83476075243925 -28.481327454533584 334.96, 115.83476073210984 -28.48132744533372 345.323)"
S475112,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610231,absolute,"LINESTRING Z (115.8399419198741 -28.480513086033127 329.91, 115.83993967298622 -28.480518653738432 339.594)"
S475125,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610232,absolute,"LINESTRING Z (115.80744258384527 -28.4856208928996 331.16, 115.80744258384527 -28.4856208928996 341.356)"
S475126,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610237,absolute,"LINESTRING Z (115.81007802042949 -28.485210504299847 331.57, 115.81007802042949 -28.485210504299847 341.613)"
S475113,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610238,absolute,"LINESTRING Z (115.83755871518112 -28.480893994064544 331.92, 115.83755877785008 -28.480893868241335 341.834)"
S475116,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610239,absolute,"LINESTRING Z (115.82990752271046 -28.48209457978614 341.44, 115.82990584328734 -28.482092173541886 352.135)"
S475117,,Sep  3 2021  6:13AM,ROAMES Pole Id: 18610246,absolute,"LINESTRING Z (115.82743492021557 -28.482483619098172 338.28, 115.82742919714572 -28.48248477014879 348.327)"
S479305,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607449,absolute,"LINESTRING Z (115.76414526008867 -28.569310943175513 323.29, 115.76414507102211 -28.56931137467262 334.968)"
S479306,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607450,absolute,"LINESTRING Z (115.76646603871964 -28.56807497508062 325.65, 115.76646603335142 -28.568075435327376 336.104)"
S8227042,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607452,absolute,"LINESTRING Z (115.75410470770436 -28.57471696911588 315.16, 115.7541044210505 -28.574717869020752 325.377)"
S479313,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607465,absolute,"LINESTRING Z (115.75526488658825 -28.574090453492467 316.22, 115.75526607129865 -28.574091430076198 326.216)"
S479308,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607484,absolute,"LINESTRING Z (115.76887521525485 -28.566780209204 327.68, 115.76887533729142 -28.566780264463603 337.554)"
S476699,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607516,absolute,"LINESTRING Z (115.77583583575213 -28.563041219323015 334.46, 115.77583583575213 -28.563041219323015 344.858)"
S476695,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607528,absolute,"LINESTRING Z (115.78214656646573 -28.559458514846277 349.38, 115.78214642772673 -28.559458134532775 359.805)"
S479302,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607530,absolute,"LINESTRING Z (115.75692235871867 -28.57320006981777 316.97, 115.75693065385072 -28.573204116981717 326.99)"
S479303,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607541,absolute,"LINESTRING Z (115.75949396713821 -28.571818163865032 318.56, 115.75949631253349 -28.57181868170389 328.425)"
S476729,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607546,absolute,"LINESTRING Z (115.7823994381095 -28.556510816853862 346.76, 115.78239939795125 -28.556510753315496 356.411)"
S476697,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607548,absolute,"LINESTRING Z (115.78034571454555 -28.56060699556566 346.64, 115.78034625608673 -28.56060701848308 357.914)"
S476698,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607549,absolute,"LINESTRING Z (115.77830881228905 -28.561710022670347 340.52, 115.7783087701513 -28.561710130596232 351.033)"
S479304,,Sep  3 2021  6:17AM,ROAMES Pole Id: 18607581,absolute,"LINESTRING Z (115.76197160701786 -28.57048758002324 320.8, 115.761971546422 -28.570487516292634 330.87)"
S479273,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607431,absolute,"LINESTRING Z (115.72986832242516 -28.587739012334765 306.63, 115.72986891127378 -28.58773851243153 317.845)"
S479281,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607440,absolute,"LINESTRING Z (115.74799721320024 -28.577999994930693 311.6, 115.7479984473266 -28.578000250004436 322.149)"
S479282,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607441,absolute,"LINESTRING Z (115.75042957572408 -28.576691468185608 312.95, 115.75042965834562 -28.576692263178455 323.113)"
S479272,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607445,absolute,"LINESTRING Z (115.7320658631703 -28.586562247511274 306.26, 115.73206565388003 -28.58656179428913 316.63)"
S479275,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607448,absolute,"LINESTRING Z (115.73423603453246 -28.585394838451474 307.13, 115.7342355364796 -28.585394590120245 317.631)"
S479314,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607451,absolute,"LINESTRING Z (115.75284618768815 -28.57539047717652 314.44, 115.75284623422567 -28.57539086569514 324.204)"
S479277,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607455,absolute,"LINESTRING Z (115.73892552263551 -28.582873410003764 306.8, 115.73892573216432 -28.582873845167594 317.773)"
S479276,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607456,absolute,"LINESTRING Z (115.73624436951853 -28.584315480156892 306.15, 115.73624431001018 -28.584315326171954 316.966)"
S479278,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607464,absolute,"LINESTRING Z (115.74135716910442 -28.581568131878974 308.24, 115.7413569531054 -28.581567380771766 318.567)"
S479284,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607474,absolute,"LINESTRING Z (115.73269187058337 -28.58852809840239 308.1, 115.73269182892894 -28.58852816119039 317.718)"
S479280,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607478,absolute,"LINESTRING Z (115.74557623199354 -28.579302507652912 309.93, 115.74557613874795 -28.579303472503128 320.242)"
S8227045,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607482,absolute,"LINESTRING Z (115.75162604723386 -28.57604808965757 313.63, 115.75162607662433 -28.576048198232378 323.938)"
S479279,,Sep  3 2021  6:18AM,ROAMES Pole Id: 18607483,absolute,"LINESTRING Z (115.74362347658605 -28.580354843182906 309.49, 115.74362347669332 -28.580354834158555 319.474)"
S477370,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604547,absolute,"LINESTRING Z (115.59603220573555 -28.574922056442006 311.1, 115.59602353038903 -28.574930179467874 321.074)"
S477378,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604559,absolute,"LINESTRING Z (115.58861550115985 -28.581806664514094 320.64, 115.58861440941224 -28.581804198346017 330.722)"
S477380,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604560,absolute,"LINESTRING Z (115.58650553280576 -28.583768142826194 326.99, 115.58650412241218 -28.58376733392671 337.902)"
S477376,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604571,absolute,"LINESTRING Z (115.5900422440511 -28.580485002180797 318.99, 115.5900417186033 -28.5804845364425 329.257)"
S477386,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604576,absolute,"LINESTRING Z (115.59191815081492 -28.5811132982229 322.05, 115.59191979671888 -28.581116383821282 331.845)"
S477371,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604578,absolute,"LINESTRING Z (115.5938199602163 -28.576972587575924 308.27, 115.59382070579781 -28.576974950841894 319.1)"
S477374,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604581,absolute,"LINESTRING Z (115.59213195252998 -28.578534770372528 314.14, 115.5921327700297 -28.5785401758328 325.609)"
S2310434,,Sep  3 2021  6:26AM,ROAMES Pole Id: 18604582,absolute,"LINESTRING Z (115.59271570073821 -28.578003674561533 312.39, 115.59271339268018 -28.578001177756253 325.126)"
S482275,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597227,absolute,"LINESTRING Z (115.66024057239206 -28.49625257341549 324.58, 115.6602444615546 -28.49625525616194 335.085)"
S482282,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597289,absolute,"LINESTRING Z (115.65563975238692 -28.50058551222338 330.37, 115.65563864577243 -28.500584959760072 340.161)"
S482276,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597296,absolute,"LINESTRING Z (115.65930817402321 -28.497130393252295 324.12, 115.65931166400576 -28.497133135264622 333.979)"
S482280,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597323,absolute,"LINESTRING Z (115.65657691829398 -28.49970152107451 328.72, 115.65657985920315 -28.499702443648186 338.686)"
S482277,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597351,absolute,"LINESTRING Z (115.65836673601585 -28.49801733179157 325.51, 115.65836884484638 -28.498017803873214 335.465)"
S482279,,Sep  3 2021  6:28AM,ROAMES Pole Id: 18597391,absolute,"LINESTRING Z (115.65750626930529 -28.498827527018598 327.01, 115.65751058919096 -28.498829275468683 336.996)"
S476702,,Sep  3 2021  6:32AM,ROAMES Pole Id: 18607436,absolute,"LINESTRING Z (115.77422138830133 -28.568667904742306 331.71, 115.77422531310162 -28.568674167733406 342.07)"
S476700,,Sep  3 2021  6:32AM,ROAMES Pole Id: 18607446,absolute,"LINESTRING Z (115.7733614071097 -28.564373303840295 331.3, 115.77336168247636 -28.56437336048177 342.982)"
S476701,,Sep  3 2021  6:32AM,ROAMES Pole Id: 18607447,absolute,"LINESTRING Z (115.7737085124554 -28.5660953500792 330.47, 115.77370378665144 -28.566101751523483 340.472)"
S479311,,Sep  3 2021  6:32AM,ROAMES Pole Id: 18607485,absolute,"LINESTRING Z (115.77089024502709 -28.56569609307923 329.35, 115.77089075140928 -28.565698263765057 339.488)"
S1971694,,Sep  3 2021  6:32AM,ROAMES Pole Id: 18607499,absolute,"LINESTRING Z (115.77165929800603 -28.56528928617212 330.19, 115.77165826090608 -28.565288798437802 340.213)"
S476703,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607437,absolute,"LINESTRING Z (115.77462375396958 -28.570662888570503 330.69, 115.77462412052037 -28.570663018236512 340.849)"
S476724,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607467,absolute,"LINESTRING Z (115.77853963820564 -28.59361503136999 326.14, 115.7785388774965 -28.593614492020514 335.919)"
S476720,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607468,absolute,"LINESTRING Z (115.77828303277524 -28.5915843259692 328.56, 115.7782830233854 -28.591584253681464 338.265)"
S476705,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607473,absolute,"LINESTRING Z (115.77506419891331 -28.572895104765337 328.4, 115.77506439764299 -28.57289471846669 339.695)"
S476715,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607488,absolute,"LINESTRING Z (115.7769694749376 -28.58243745726497 338.44, 115.77696958625053 -28.58243755754798 348.463)"
S476714,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607489,absolute,"LINESTRING Z (115.77657110513702 -28.580463068669367 335.42, 115.7765710335719 -28.58046306802397 345.268)"
S476718,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607490,absolute,"LINESTRING Z (115.77770822574999 -28.58707588007148 336.54, 115.77771109584198 -28.587075274156632 346.859)"
S476716,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607491,absolute,"LINESTRING Z (115.77740554249608 -28.58455195161635 340.26, 115.77740556304848 -28.584551942776187 349.429)"
S476719,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607496,absolute,"LINESTRING Z (115.77798779435084 -28.589258222387464 332.83, 115.77798799414677 -28.589257745841493 342.878)"
S476706,,Sep  3 2021  6:33AM,ROAMES Pole Id: 18607510,absolute,"LINESTRING Z (115.77542839278442 -28.574723547158616 327.81, 115.7754285739566 -28.574724676970195 337.509)"
